Date,Rainfall_Terni,Flow_Rate_Lupa,month_sin,month_cos
14/07/2000,,,-0.4999999999999997,-0.8660254037844388
15/07/2000,,,-0.4999999999999997,-0.8660254037844388
16/07/2000,,,-0.4999999999999997,-0.8660254037844388
17/07/2000,,,-0.4999999999999997,-0.8660254037844388
18/07/2000,,,-0.4999999999999997,-0.8660254037844388
19/07/2000,,,-0.4999999999999997,-0.8660254037844388
20/07/2000,,,-0.4999999999999997,-0.8660254037844388
21/07/2000,,,-0.4999999999999997,-0.8660254037844388
22/07/2000,,,-0.4999999999999997,-0.8660254037844388
23/07/2000,,,-0.4999999999999997,-0.8660254037844388
24/07/2000,,,-0.4999999999999997,-0.8660254037844388
25/07/2000,,,-0.4999999999999997,-0.8660254037844388
26/07/2000,,,-0.4999999999999997,-0.8660254037844388
27/07/2000,,,-0.4999999999999997,-0.8660254037844388
28/07/2000,,,-0.4999999999999997,-0.8660254037844388
29/07/2000,,,-0.4999999999999997,-0.8660254037844388
30/07/2000,,,-0.4999999999999997,-0.8660254037844388
31/07/2000,,,-0.4999999999999997,-0.8660254037844388
01/08/2000,,,0.49999999999999994,0.8660254037844387
02/08/2000,,,0.8660254037844386,0.5000000000000001
03/08/2000,,,1.0,6.123233995736766e-17
04/08/2000,,,0.8660254037844387,-0.4999999999999998
05/08/2000,,,0.49999999999999994,-0.8660254037844387
06/08/2000,,,1.2246467991473532e-16,-1.0
07/08/2000,,,-0.4999999999999997,-0.8660254037844388
08/08/2000,,,-0.8660254037844385,-0.5000000000000004
09/08/2000,,,-1.0,-1.8369701987210297e-16
10/08/2000,,,-0.8660254037844386,0.5000000000000001
11/08/2000,,,-0.5000000000000004,0.8660254037844384
12/08/2000,,,-2.4492935982947064e-16,1.0
13/08/2000,,,-0.8660254037844385,-0.5000000000000004
14/08/2000,,,-0.8660254037844385,-0.5000000000000004
15/08/2000,,,-0.8660254037844385,-0.5000000000000004
16/08/2000,,,-0.8660254037844385,-0.5000000000000004
17/08/2000,,,-0.8660254037844385,-0.5000000000000004
18/08/2000,,,-0.8660254037844385,-0.5000000000000004
19/08/2000,,,-0.8660254037844385,-0.5000000000000004
20/08/2000,,,-0.8660254037844385,-0.5000000000000004
21/08/2000,,,-0.8660254037844385,-0.5000000000000004
22/08/2000,,,-0.8660254037844385,-0.5000000000000004
23/08/2000,,,-0.8660254037844385,-0.5000000000000004
24/08/2000,,,-0.8660254037844385,-0.5000000000000004
25/08/2000,,,-0.8660254037844385,-0.5000000000000004
26/08/2000,,,-0.8660254037844385,-0.5000000000000004
27/08/2000,,,-0.8660254037844385,-0.5000000000000004
28/08/2000,,,-0.8660254037844385,-0.5000000000000004
29/08/2000,,,-0.8660254037844385,-0.5000000000000004
30/08/2000,,,-0.8660254037844385,-0.5000000000000004
31/08/2000,,,-0.8660254037844385,-0.5000000000000004
01/09/2000,,,0.49999999999999994,0.8660254037844387
02/09/2000,,,0.8660254037844386,0.5000000000000001
03/09/2000,,,1.0,6.123233995736766e-17
04/09/2000,,,0.8660254037844387,-0.4999999999999998
05/09/2000,,,0.49999999999999994,-0.8660254037844387
06/09/2000,,,1.2246467991473532e-16,-1.0
07/09/2000,,,-0.4999999999999997,-0.8660254037844388
08/09/2000,,,-0.8660254037844385,-0.5000000000000004
09/09/2000,,,-1.0,-1.8369701987210297e-16
10/09/2000,,,-0.8660254037844386,0.5000000000000001
11/09/2000,,,-0.5000000000000004,0.8660254037844384
12/09/2000,,,-2.4492935982947064e-16,1.0
13/09/2000,,,-1.0,-1.8369701987210297e-16
14/09/2000,,,-1.0,-1.8369701987210297e-16
15/09/2000,,,-1.0,-1.8369701987210297e-16
16/09/2000,,,-1.0,-1.8369701987210297e-16
17/09/2000,,,-1.0,-1.8369701987210297e-16
18/09/2000,,,-1.0,-1.8369701987210297e-16
19/09/2000,,,-1.0,-1.8369701987210297e-16
20/09/2000,,,-1.0,-1.8369701987210297e-16
21/09/2000,,,-1.0,-1.8369701987210297e-16
22/09/2000,,,-1.0,-1.8369701987210297e-16
23/09/2000,,,-1.0,-1.8369701987210297e-16
24/09/2000,,,-1.0,-1.8369701987210297e-16
25/09/2000,,,-1.0,-1.8369701987210297e-16
26/09/2000,,,-1.0,-1.8369701987210297e-16
27/09/2000,,,-1.0,-1.8369701987210297e-16
28/09/2000,,,-1.0,-1.8369701987210297e-16
29/09/2000,,,-1.0,-1.8369701987210297e-16
30/09/2000,,,-1.0,-1.8369701987210297e-16
01/10/2000,,,0.49999999999999994,0.8660254037844387
02/10/2000,,,0.8660254037844386,0.5000000000000001
03/10/2000,,,1.0,6.123233995736766e-17
04/10/2000,,,0.8660254037844387,-0.4999999999999998
05/10/2000,,,0.49999999999999994,-0.8660254037844387
06/10/2000,,,1.2246467991473532e-16,-1.0
07/10/2000,,,-0.4999999999999997,-0.8660254037844388
08/10/2000,,,-0.8660254037844385,-0.5000000000000004
09/10/2000,,,-1.0,-1.8369701987210297e-16
10/10/2000,,,-0.8660254037844386,0.5000000000000001
11/10/2000,,,-0.5000000000000004,0.8660254037844384
12/10/2000,,,-2.4492935982947064e-16,1.0
13/10/2000,,,-0.8660254037844386,0.5000000000000001
14/10/2000,,,-0.8660254037844386,0.5000000000000001
15/10/2000,,,-0.8660254037844386,0.5000000000000001
16/10/2000,,,-0.8660254037844386,0.5000000000000001
17/10/2000,,,-0.8660254037844386,0.5000000000000001
18/10/2000,,,-0.8660254037844386,0.5000000000000001
19/10/2000,,,-0.8660254037844386,0.5000000000000001
20/10/2000,,,-0.8660254037844386,0.5000000000000001
21/10/2000,,,-0.8660254037844386,0.5000000000000001
22/10/2000,,,-0.8660254037844386,0.5000000000000001
23/10/2000,,,-0.8660254037844386,0.5000000000000001
24/10/2000,,,-0.8660254037844386,0.5000000000000001
25/10/2000,,,-0.8660254037844386,0.5000000000000001
26/10/2000,,,-0.8660254037844386,0.5000000000000001
27/10/2000,,,-0.8660254037844386,0.5000000000000001
28/10/2000,,,-0.8660254037844386,0.5000000000000001
29/10/2000,,,-0.8660254037844386,0.5000000000000001
30/10/2000,,,-0.8660254037844386,0.5000000000000001
31/10/2000,,,-0.8660254037844386,0.5000000000000001
01/11/2000,,,0.49999999999999994,0.8660254037844387
02/11/2000,,,0.8660254037844386,0.5000000000000001
03/11/2000,,,1.0,6.123233995736766e-17
04/11/2000,,,0.8660254037844387,-0.4999999999999998
05/11/2000,,,0.49999999999999994,-0.8660254037844387
06/11/2000,,,1.2246467991473532e-16,-1.0
07/11/2000,,,-0.4999999999999997,-0.8660254037844388
08/11/2000,,,-0.8660254037844385,-0.5000000000000004
09/11/2000,,,-1.0,-1.8369701987210297e-16
10/11/2000,,,-0.8660254037844386,0.5000000000000001
11/11/2000,,,-0.5000000000000004,0.8660254037844384
12/11/2000,,,-2.4492935982947064e-16,1.0
13/11/2000,,,-0.5000000000000004,0.8660254037844384
14/11/2000,,,-0.5000000000000004,0.8660254037844384
15/11/2000,,,-0.5000000000000004,0.8660254037844384
16/11/2000,,,-0.5000000000000004,0.8660254037844384
17/11/2000,,,-0.5000000000000004,0.8660254037844384
18/11/2000,,,-0.5000000000000004,0.8660254037844384
19/11/2000,,,-0.5000000000000004,0.8660254037844384
20/11/2000,,,-0.5000000000000004,0.8660254037844384
21/11/2000,,,-0.5000000000000004,0.8660254037844384
22/11/2000,,,-0.5000000000000004,0.8660254037844384
23/11/2000,,,-0.5000000000000004,0.8660254037844384
24/11/2000,,,-0.5000000000000004,0.8660254037844384
25/11/2000,,,-0.5000000000000004,0.8660254037844384
26/11/2000,,,-0.5000000000000004,0.8660254037844384
27/11/2000,,,-0.5000000000000004,0.8660254037844384
28/11/2000,,,-0.5000000000000004,0.8660254037844384
29/11/2000,,,-0.5000000000000004,0.8660254037844384
30/11/2000,,,-0.5000000000000004,0.8660254037844384
01/12/2000,,,0.49999999999999994,0.8660254037844387
02/12/2000,,,0.8660254037844386,0.5000000000000001
03/12/2000,,,1.0,6.123233995736766e-17
04/12/2000,,,0.8660254037844387,-0.4999999999999998
05/12/2000,,,0.49999999999999994,-0.8660254037844387
06/12/2000,,,1.2246467991473532e-16,-1.0
07/12/2000,,,-0.4999999999999997,-0.8660254037844388
08/12/2000,,,-0.8660254037844385,-0.5000000000000004
09/12/2000,,,-1.0,-1.8369701987210297e-16
10/12/2000,,,-0.8660254037844386,0.5000000000000001
11/12/2000,,,-0.5000000000000004,0.8660254037844384
12/12/2000,,,-2.4492935982947064e-16,1.0
13/12/2000,,,-2.4492935982947064e-16,1.0
14/12/2000,,,-2.4492935982947064e-16,1.0
15/12/2000,,,-2.4492935982947064e-16,1.0
16/12/2000,,,-2.4492935982947064e-16,1.0
17/12/2000,,,-2.4492935982947064e-16,1.0
18/12/2000,,,-2.4492935982947064e-16,1.0
19/12/2000,,,-2.4492935982947064e-16,1.0
20/12/2000,,,-2.4492935982947064e-16,1.0
21/12/2000,,,-2.4492935982947064e-16,1.0
22/12/2000,,,-2.4492935982947064e-16,1.0
23/12/2000,,,-2.4492935982947064e-16,1.0
24/12/2000,,,-2.4492935982947064e-16,1.0
25/12/2000,,,-2.4492935982947064e-16,1.0
26/12/2000,,,-2.4492935982947064e-16,1.0
27/12/2000,,,-2.4492935982947064e-16,1.0
28/12/2000,,,-2.4492935982947064e-16,1.0
29/12/2000,,,-2.4492935982947064e-16,1.0
30/12/2000,,,-2.4492935982947064e-16,1.0
31/12/2000,,,-2.4492935982947064e-16,1.0
01/01/2001,,,0.49999999999999994,0.8660254037844387
02/01/2001,,,0.8660254037844386,0.5000000000000001
03/01/2001,,,1.0,6.123233995736766e-17
04/01/2001,,,0.8660254037844387,-0.4999999999999998
05/01/2001,,,0.49999999999999994,-0.8660254037844387
06/01/2001,,,1.2246467991473532e-16,-1.0
07/01/2001,,,-0.4999999999999997,-0.8660254037844388
08/01/2001,,,-0.8660254037844385,-0.5000000000000004
09/01/2001,,,-1.0,-1.8369701987210297e-16
10/01/2001,,,-0.8660254037844386,0.5000000000000001
11/01/2001,,,-0.5000000000000004,0.8660254037844384
12/01/2001,,,-2.4492935982947064e-16,1.0
13/01/2001,,,0.49999999999999994,0.8660254037844387
14/01/2001,,,0.49999999999999994,0.8660254037844387
15/01/2001,,,0.49999999999999994,0.8660254037844387
16/01/2001,,,0.49999999999999994,0.8660254037844387
17/01/2001,,,0.49999999999999994,0.8660254037844387
18/01/2001,,,0.49999999999999994,0.8660254037844387
19/01/2001,,,0.49999999999999994,0.8660254037844387
20/01/2001,,,0.49999999999999994,0.8660254037844387
21/01/2001,,,0.49999999999999994,0.8660254037844387
22/01/2001,,,0.49999999999999994,0.8660254037844387
23/01/2001,,,0.49999999999999994,0.8660254037844387
24/01/2001,,,0.49999999999999994,0.8660254037844387
25/01/2001,,,0.49999999999999994,0.8660254037844387
26/01/2001,,,0.49999999999999994,0.8660254037844387
27/01/2001,,,0.49999999999999994,0.8660254037844387
28/01/2001,,,0.49999999999999994,0.8660254037844387
29/01/2001,,,0.49999999999999994,0.8660254037844387
30/01/2001,,,0.49999999999999994,0.8660254037844387
31/01/2001,,,0.49999999999999994,0.8660254037844387
01/02/2001,,,0.49999999999999994,0.8660254037844387
02/02/2001,,,0.8660254037844386,0.5000000000000001
03/02/2001,,,1.0,6.123233995736766e-17
04/02/2001,,,0.8660254037844387,-0.4999999999999998
05/02/2001,,,0.49999999999999994,-0.8660254037844387
06/02/2001,,,1.2246467991473532e-16,-1.0
07/02/2001,,,-0.4999999999999997,-0.8660254037844388
08/02/2001,,,-0.8660254037844385,-0.5000000000000004
09/02/2001,,,-1.0,-1.8369701987210297e-16
10/02/2001,,,-0.8660254037844386,0.5000000000000001
11/02/2001,,,-0.5000000000000004,0.8660254037844384
12/02/2001,,,-2.4492935982947064e-16,1.0
13/02/2001,,,0.8660254037844386,0.5000000000000001
14/02/2001,,,0.8660254037844386,0.5000000000000001
15/02/2001,,,0.8660254037844386,0.5000000000000001
16/02/2001,,,0.8660254037844386,0.5000000000000001
17/02/2001,,,0.8660254037844386,0.5000000000000001
18/02/2001,,,0.8660254037844386,0.5000000000000001
19/02/2001,,,0.8660254037844386,0.5000000000000001
20/02/2001,,,0.8660254037844386,0.5000000000000001
21/02/2001,,,0.8660254037844386,0.5000000000000001
22/02/2001,,,0.8660254037844386,0.5000000000000001
23/02/2001,,,0.8660254037844386,0.5000000000000001
24/02/2001,,,0.8660254037844386,0.5000000000000001
25/02/2001,,,0.8660254037844386,0.5000000000000001
26/02/2001,,,0.8660254037844386,0.5000000000000001
27/02/2001,,,0.8660254037844386,0.5000000000000001
28/02/2001,,,0.8660254037844386,0.5000000000000001
01/03/2001,,,0.49999999999999994,0.8660254037844387
02/03/2001,,,0.8660254037844386,0.5000000000000001
03/03/2001,,,1.0,6.123233995736766e-17
04/03/2001,,,0.8660254037844387,-0.4999999999999998
05/03/2001,,,0.49999999999999994,-0.8660254037844387
06/03/2001,,,1.2246467991473532e-16,-1.0
07/03/2001,,,-0.4999999999999997,-0.8660254037844388
08/03/2001,,,-0.8660254037844385,-0.5000000000000004
09/03/2001,,,-1.0,-1.8369701987210297e-16
10/03/2001,,,-0.8660254037844386,0.5000000000000001
11/03/2001,,,-0.5000000000000004,0.8660254037844384
12/03/2001,,,-2.4492935982947064e-16,1.0
13/03/2001,,,1.0,6.123233995736766e-17
14/03/2001,,,1.0,6.123233995736766e-17
15/03/2001,,,1.0,6.123233995736766e-17
16/03/2001,,,1.0,6.123233995736766e-17
17/03/2001,,,1.0,6.123233995736766e-17
18/03/2001,,,1.0,6.123233995736766e-17
19/03/2001,,,1.0,6.123233995736766e-17
20/03/2001,,,1.0,6.123233995736766e-17
21/03/2001,,,1.0,6.123233995736766e-17
22/03/2001,,,1.0,6.123233995736766e-17
23/03/2001,,,1.0,6.123233995736766e-17
24/03/2001,,,1.0,6.123233995736766e-17
25/03/2001,,,1.0,6.123233995736766e-17
26/03/2001,,,1.0,6.123233995736766e-17
27/03/2001,,,1.0,6.123233995736766e-17
28/03/2001,,,1.0,6.123233995736766e-17
29/03/2001,,,1.0,6.123233995736766e-17
30/03/2001,,,1.0,6.123233995736766e-17
31/03/2001,,,1.0,6.123233995736766e-17
01/04/2001,,,0.49999999999999994,0.8660254037844387
02/04/2001,,,0.8660254037844386,0.5000000000000001
03/04/2001,,,1.0,6.123233995736766e-17
04/04/2001,,,0.8660254037844387,-0.4999999999999998
05/04/2001,,,0.49999999999999994,-0.8660254037844387
06/04/2001,,,1.2246467991473532e-16,-1.0
07/04/2001,,,-0.4999999999999997,-0.8660254037844388
08/04/2001,,,-0.8660254037844385,-0.5000000000000004
09/04/2001,,,-1.0,-1.8369701987210297e-16
10/04/2001,,,-0.8660254037844386,0.5000000000000001
11/04/2001,,,-0.5000000000000004,0.8660254037844384
12/04/2001,,,-2.4492935982947064e-16,1.0
13/04/2001,,,0.8660254037844387,-0.4999999999999998
14/04/2001,,,0.8660254037844387,-0.4999999999999998
15/04/2001,,,0.8660254037844387,-0.4999999999999998
16/04/2001,,,0.8660254037844387,-0.4999999999999998
17/04/2001,,,0.8660254037844387,-0.4999999999999998
18/04/2001,,,0.8660254037844387,-0.4999999999999998
19/04/2001,,,0.8660254037844387,-0.4999999999999998
20/04/2001,,,0.8660254037844387,-0.4999999999999998
21/04/2001,,,0.8660254037844387,-0.4999999999999998
22/04/2001,,,0.8660254037844387,-0.4999999999999998
23/04/2001,,,0.8660254037844387,-0.4999999999999998
24/04/2001,,,0.8660254037844387,-0.4999999999999998
25/04/2001,,,0.8660254037844387,-0.4999999999999998
26/04/2001,,,0.8660254037844387,-0.4999999999999998
27/04/2001,,,0.8660254037844387,-0.4999999999999998
28/04/2001,,,0.8660254037844387,-0.4999999999999998
29/04/2001,,,0.8660254037844387,-0.4999999999999998
30/04/2001,,,0.8660254037844387,-0.4999999999999998
01/05/2001,,,0.49999999999999994,0.8660254037844387
02/05/2001,,,0.8660254037844386,0.5000000000000001
03/05/2001,,,1.0,6.123233995736766e-17
04/05/2001,,,0.8660254037844387,-0.4999999999999998
05/05/2001,,,0.49999999999999994,-0.8660254037844387
06/05/2001,,,1.2246467991473532e-16,-1.0
07/05/2001,,,-0.4999999999999997,-0.8660254037844388
08/05/2001,,,-0.8660254037844385,-0.5000000000000004
09/05/2001,,,-1.0,-1.8369701987210297e-16
10/05/2001,,,-0.8660254037844386,0.5000000000000001
11/05/2001,,,-0.5000000000000004,0.8660254037844384
12/05/2001,,,-2.4492935982947064e-16,1.0
13/05/2001,,,0.49999999999999994,-0.8660254037844387
14/05/2001,,,0.49999999999999994,-0.8660254037844387
15/05/2001,,,0.49999999999999994,-0.8660254037844387
16/05/2001,,,0.49999999999999994,-0.8660254037844387
17/05/2001,,,0.49999999999999994,-0.8660254037844387
18/05/2001,,,0.49999999999999994,-0.8660254037844387
19/05/2001,,,0.49999999999999994,-0.8660254037844387
20/05/2001,,,0.49999999999999994,-0.8660254037844387
21/05/2001,,,0.49999999999999994,-0.8660254037844387
22/05/2001,,,0.49999999999999994,-0.8660254037844387
23/05/2001,,,0.49999999999999994,-0.8660254037844387
24/05/2001,,,0.49999999999999994,-0.8660254037844387
25/05/2001,,,0.49999999999999994,-0.8660254037844387
26/05/2001,,,0.49999999999999994,-0.8660254037844387
