Date,Rainfall_Settefrati,Temperature_Settefrati,Flow_Rate_Madonna_di_Canneto,month_sin,month_cos
25/04/2000,,13.283631391466665,,0.8660254037844387,-0.4999999999999998
26/04/2000,,14.877525800926731,,0.8660254037844387,-0.4999999999999998
27/04/2000,,15.818060706625005,,0.8660254037844387,-0.4999999999999998
28/04/2000,,16.307565779326385,,0.8660254037844387,-0.4999999999999998
29/04/2000,,14.138248551310216,,0.8660254037844387,-0.4999999999999998
30/04/2000,,15.932175229277673,,0.8660254037844387,-0.4999999999999998
01/05/2000,,15.184554971843367,,0.49999999999999994,0.8660254037844387
02/05/2000,,15.299697710231458,,0.8660254037844386,0.5000000000000001
03/05/2000,,17.28692849113679,,1.0,6.123233995736766e-17
04/05/2000,,17.377139974708307,,0.8660254037844387,-0.4999999999999998
05/05/2000,,15.910874947940234,,0.49999999999999994,-0.8660254037844387
06/05/2000,,16.625455200788497,,1.2246467991473532e-16,-1.0
07/05/2000,,17.205146955341167,,-0.4999999999999997,-0.8660254037844388
08/05/2000,,17.652039250569366,,-0.8660254037844385,-0.5000000000000004
09/05/2000,,18.433488118638614,,-1.0,-1.8369701987210297e-16
10/05/2000,,19.933723679798536,,-0.8660254037844386,0.5000000000000001
11/05/2000,,18.186849781372,,-0.5000000000000004,0.8660254037844384
12/05/2000,,17.598829452911776,,-2.4492935982947064e-16,1.0
13/05/2000,,17.39776266008858,,0.49999999999999994,-0.8660254037844387
14/05/2000,,17.364606142046455,,0.49999999999999994,-0.8660254037844387
15/05/2000,,17.872555058418392,,0.49999999999999994,-0.8660254037844387
16/05/2000,,18.608837835260626,,0.49999999999999994,-0.8660254037844387
17/05/2000,,18.666996696504707,,0.49999999999999994,-0.8660254037844387
18/05/2000,,17.323208337339096,,0.49999999999999994,-0.8660254037844387
19/05/2000,,15.720366200387206,,0.49999999999999994,-0.8660254037844387
20/05/2000,,15.010815131072356,,0.49999999999999994,-0.8660254037844387
21/05/2000,,15.330631043480343,,0.49999999999999994,-0.8660254037844387
22/05/2000,,16.574731861442505,,0.49999999999999994,-0.8660254037844387
23/05/2000,,16.64254795990428,,0.49999999999999994,-0.8660254037844387
24/05/2000,,17.494269492668487,,0.49999999999999994,-0.8660254037844387
25/05/2000,,17.641197274788503,,0.49999999999999994,-0.8660254037844387
26/05/2000,,19.66887339915558,,0.49999999999999994,-0.8660254037844387
27/05/2000,,17.398064618535074,,0.49999999999999994,-0.8660254037844387
28/05/2000,,16.744393977684542,,0.49999999999999994,-0.8660254037844387
29/05/2000,,17.162852063203164,,0.49999999999999994,-0.8660254037844387
30/05/2000,,18.03417850800712,,0.49999999999999994,-0.8660254037844387
31/05/2000,,17.569293410049934,,0.49999999999999994,-0.8660254037844387
01/06/2000,,18.548280483525275,,0.49999999999999994,0.8660254037844387
02/06/2000,,22.036014692194602,,0.8660254037844386,0.5000000000000001
03/06/2000,,21.916692629396877,,1.0,6.123233995736766e-17
04/06/2000,,21.73295936040328,,0.8660254037844387,-0.4999999999999998
05/06/2000,,20.85652065878923,,0.49999999999999994,-0.8660254037844387
06/06/2000,,20.250422318655495,,1.2246467991473532e-16,-1.0
07/06/2000,,18.55794566826726,,-0.4999999999999997,-0.8660254037844388
08/06/2000,,22.290250880674026,,-0.8660254037844385,-0.5000000000000004
09/06/2000,,21.311672513296717,,-1.0,-1.8369701987210297e-16
10/06/2000,,20.036325869752055,,-0.8660254037844386,0.5000000000000001
11/06/2000,,17.817358400511058,,-0.5000000000000004,0.8660254037844384
12/06/2000,,17.879225907416444,,-2.4492935982947064e-16,1.0
13/06/2000,,18.068648645827786,,1.2246467991473532e-16,-1.0
14/06/2000,,19.563932934111072,,1.2246467991473532e-16,-1.0
15/06/2000,,19.050513838917745,,1.2246467991473532e-16,-1.0
16/06/2000,,19.644351070848703,,1.2246467991473532e-16,-1.0
17/06/2000,,18.44542032890449,,1.2246467991473532e-16,-1.0
18/06/2000,,17.42328782694724,,1.2246467991473532e-16,-1.0
19/06/2000,,18.751750684647906,,1.2246467991473532e-16,-1.0
20/06/2000,,21.71982245790491,,1.2246467991473532e-16,-1.0
21/06/2000,,20.192567988664887,,1.2246467991473532e-16,-1.0
22/06/2000,,19.554412924951112,,1.2246467991473532e-16,-1.0
23/06/2000,,20.125216124896454,,1.2246467991473532e-16,-1.0
24/06/2000,,19.7482672788439,,1.2246467991473532e-16,-1.0
25/06/2000,,18.800657379750145,,1.2246467991473532e-16,-1.0
26/06/2000,,18.56042461394912,,1.2246467991473532e-16,-1.0
27/06/2000,,19.73890009004145,,1.2246467991473532e-16,-1.0
28/06/2000,,19.738379086889047,,1.2246467991473532e-16,-1.0
29/06/2000,,19.691393126927927,,1.2246467991473532e-16,-1.0
30/06/2000,,20.142592495336107,,1.2246467991473532e-16,-1.0
01/07/2000,,20.464873394818216,,0.49999999999999994,0.8660254037844387
02/07/2000,,22.64915506375346,,0.8660254037844386,0.5000000000000001
03/07/2000,,23.794083162624617,,1.0,6.123233995736766e-17
04/07/2000,,22.585299650078095,,0.8660254037844387,-0.4999999999999998
05/07/2000,,22.251752919428295,,0.49999999999999994,-0.8660254037844387
06/07/2000,,22.55719011067119,,1.2246467991473532e-16,-1.0
07/07/2000,,24.158303412094973,,-0.4999999999999997,-0.8660254037844388
08/07/2000,,22.065510817351893,,-0.8660254037844385,-0.5000000000000004
09/07/2000,,20.559772308173102,,-1.0,-1.8369701987210297e-16
10/07/2000,,18.589894539797896,,-0.8660254037844386,0.5000000000000001
11/07/2000,,18.104124254412625,,-0.5000000000000004,0.8660254037844384
12/07/2000,,16.158530885612116,,-2.4492935982947064e-16,1.0
13/07/2000,,17.65929620436433,,-0.4999999999999997,-0.8660254037844388
14/07/2000,,17.497561395577247,,-0.4999999999999997,-0.8660254037844388
15/07/2000,,18.63280278540698,,-0.4999999999999997,-0.8660254037844388
16/07/2000,,17.573647731174315,,-0.4999999999999997,-0.8660254037844388
17/07/2000,,18.71873931088759,,-0.4999999999999997,-0.8660254037844388
18/07/2000,,18.524664722691174,,-0.4999999999999997,-0.8660254037844388
19/07/2000,,20.058436490593326,,-0.4999999999999997,-0.8660254037844388
20/07/2000,,20.10859849739123,,-0.4999999999999997,-0.8660254037844388
21/07/2000,,20.613387167060957,,-0.4999999999999997,-0.8660254037844388
22/07/2000,,20.035106859026104,,-0.4999999999999997,-0.8660254037844388
23/07/2000,,21.796975110589123,,-0.4999999999999997,-0.8660254037844388
24/07/2000,,21.816371461459084,,-0.4999999999999997,-0.8660254037844388
25/07/2000,,21.615347962132873,,-0.4999999999999997,-0.8660254037844388
26/07/2000,,22.087117168051783,,-0.4999999999999997,-0.8660254037844388
27/07/2000,,23.141426138074443,,-0.4999999999999997,-0.8660254037844388
28/07/2000,,23.141426138074443,,-0.4999999999999997,-0.8660254037844388
29/07/2000,,23.127865335194286,,-0.4999999999999997,-0.8660254037844388
30/07/2000,,21.893593013780546,,-0.4999999999999997,-0.8660254037844388
31/07/2000,,23.103684189135908,,-0.4999999999999997,-0.8660254037844388
01/08/2000,,22.11754943393796,,0.49999999999999994,0.8660254037844387
02/08/2000,,22.46796088547801,,0.8660254037844386,0.5000000000000001
03/08/2000,,22.71597058498246,,1.0,6.123233995736766e-17
04/08/2000,,21.700755370004412,,0.8660254037844387,-0.4999999999999998
05/08/2000,,18.886948897251663,,0.49999999999999994,-0.8660254037844387
06/08/2000,,12.656120036713807,,1.2246467991473532e-16,-1.0
07/08/2000,,18.99461985592926,,-0.4999999999999997,-0.8660254037844388
08/08/2000,,23.096121632808266,,-0.8660254037844385,-0.5000000000000004
09/08/2000,,22.377653294444524,,-1.0,-1.8369701987210297e-16
10/08/2000,,22.32077918362926,,-0.8660254037844386,0.5000000000000001
11/08/2000,,23.553964688213586,,-0.5000000000000004,0.8660254037844384
12/08/2000,,23.93313129723704,,-2.4492935982947064e-16,1.0
13/08/2000,,23.558115249350877,,-0.8660254037844385,-0.5000000000000004
14/08/2000,,22.787952010851633,,-0.8660254037844385,-0.5000000000000004
15/08/2000,,25.912208185686733,,-0.8660254037844385,-0.5000000000000004
16/08/2000,,26.17916415733532,,-0.8660254037844385,-0.5000000000000004
17/08/2000,,26.200818462177345,,-0.8660254037844385,-0.5000000000000004
18/08/2000,,26.21013106958834,,-0.8660254037844385,-0.5000000000000004
19/08/2000,,26.21013106958834,,-0.8660254037844385,-0.5000000000000004
20/08/2000,,26.216586759175602,,-0.8660254037844385,-0.5000000000000004
21/08/2000,,26.197406590255067,,-0.8660254037844385,-0.5000000000000004
22/08/2000,,25.909485335846995,,-0.8660254037844385,-0.5000000000000004
23/08/2000,,25.92790202709495,,-0.8660254037844385,-0.5000000000000004
24/08/2000,,26.063732138903667,,-0.8660254037844385,-0.5000000000000004
25/08/2000,,26.06959800904012,,-0.8660254037844385,-0.5000000000000004
26/08/2000,,26.19125514647942,,-0.8660254037844385,-0.5000000000000004
27/08/2000,,25.537963036085767,,-0.8660254037844385,-0.5000000000000004
28/08/2000,,23.050515451042813,,-0.8660254037844385,-0.5000000000000004
29/08/2000,,22.808009528587444,,-0.8660254037844385,-0.5000000000000004
30/08/2000,,22.54855531101856,,-0.8660254037844385,-0.5000000000000004
31/08/2000,,21.738024626915404,,-0.8660254037844385,-0.5000000000000004
01/09/2000,,19.528805031803998,,0.49999999999999994,0.8660254037844387
02/09/2000,,19.75415591896038,,0.8660254037844386,0.5000000000000001
03/09/2000,,19.421304968918434,,1.0,6.123233995736766e-17
04/09/2000,,17.22962853778386,,0.8660254037844387,-0.4999999999999998
05/09/2000,,17.47788358848462,,0.49999999999999994,-0.8660254037844387
06/09/2000,,18.143967963371114,,1.2246467991473532e-16,-1.0
07/09/2000,,17.767122526279064,,-0.4999999999999997,-0.8660254037844388
08/09/2000,,17.362275618038748,,-0.8660254037844385,-0.5000000000000004
09/09/2000,,18.67012361629691,,-1.0,-1.8369701987210297e-16
10/09/2000,,19.05477863209876,,-0.8660254037844386,0.5000000000000001
11/09/2000,,18.037285380235527,,-0.5000000000000004,0.8660254037844384
12/09/2000,,19.869453687887088,,-2.4492935982947064e-16,1.0
13/09/2000,,20.810898140167044,,-1.0,-1.8369701987210297e-16
14/09/2000,,20.375031109971317,,-1.0,-1.8369701987210297e-16
15/09/2000,,19.34526258430625,,-1.0,-1.8369701987210297e-16
16/09/2000,,18.790790223129633,,-1.0,-1.8369701987210297e-16
17/09/2000,,20.107909506029706,,-1.0,-1.8369701987210297e-16
18/09/2000,,20.244087043861374,,-1.0,-1.8369701987210297e-16
19/09/2000,,18.666688352368407,,-1.0,-1.8369701987210297e-16
20/09/2000,,20.885270078523114,,-1.0,-1.8369701987210297e-16
21/09/2000,,16.9818263174498,,-1.0,-1.8369701987210297e-16
22/09/2000,,18.22159256806979,,-1.0,-1.8369701987210297e-16
23/09/2000,,18.58445056927804,,-1.0,-1.8369701987210297e-16
24/09/2000,,17.6248195205813,,-1.0,-1.8369701987210297e-16
25/09/2000,,17.81840626018153,,-1.0,-1.8369701987210297e-16
26/09/2000,,18.59688727627984,,-1.0,-1.8369701987210297e-16
27/09/2000,,20.2575711476789,,-1.0,-1.8369701987210297e-16
28/09/2000,,18.47703434677076,,-1.0,-1.8369701987210297e-16
29/09/2000,,17.60714393161379,,-1.0,-1.8369701987210297e-16
30/09/2000,,16.732377657306298,,-1.0,-1.8369701987210297e-16
01/10/2000,,16.180516022530494,,0.49999999999999994,0.8660254037844387
02/10/2000,,14.926578896827053,,0.8660254037844386,0.5000000000000001
03/10/2000,,16.36993081004979,,1.0,6.123233995736766e-17
04/10/2000,,15.640848824863774,,0.8660254037844387,-0.4999999999999998
05/10/2000,,16.654393236803053,,0.49999999999999994,-0.8660254037844387
06/10/2000,,16.303064700887564,,1.2246467991473532e-16,-1.0
07/10/2000,,13.333636560329866,,-0.4999999999999997,-0.8660254037844388
08/10/2000,,13.188848088914503,,-0.8660254037844385,-0.5000000000000004
09/10/2000,,12.972139910571316,,-1.0,-1.8369701987210297e-16
10/10/2000,,13.006060706013125,,-0.8660254037844386,0.5000000000000001
11/10/2000,,12.537945850738124,,-0.5000000000000004,0.8660254037844384
12/10/2000,,17.599129594854706,,-2.4492935982947064e-16,1.0
13/10/2000,,20.99801237113756,,-0.8660254037844386,0.5000000000000001
14/10/2000,,21.002595375802887,,-0.8660254037844386,0.5000000000000001
15/10/2000,,15.794492932837843,,-0.8660254037844386,0.5000000000000001
16/10/2000,,13.258833290246924,,-0.8660254037844386,0.5000000000000001
17/10/2000,,12.72255879555562,,-0.8660254037844386,0.5000000000000001
18/10/2000,,13.035739826705889,,-0.8660254037844386,0.5000000000000001
19/10/2000,,12.95580202932738,,-0.8660254037844386,0.5000000000000001
20/10/2000,,12.830552324095754,,-0.8660254037844386,0.5000000000000001
21/10/2000,,15.312811280777053,,-0.8660254037844386,0.5000000000000001
22/10/2000,,14.640537543502637,,-0.8660254037844386,0.5000000000000001
23/10/2000,,14.23993910177822,,-0.8660254037844386,0.5000000000000001
24/10/2000,,12.84579961886706,,-0.8660254037844386,0.5000000000000001
25/10/2000,,12.970509326572476,,-0.8660254037844386,0.5000000000000001
26/10/2000,,12.731558621214202,,-0.8660254037844386,0.5000000000000001
27/10/2000,,14.534471696273513,,-0.8660254037844386,0.5000000000000001
28/10/2000,,14.741009062662588,,-0.8660254037844386,0.5000000000000001
29/10/2000,,14.393194334426795,,-0.8660254037844386,0.5000000000000001
30/10/2000,,12.633777638734587,,-0.8660254037844386,0.5000000000000001
31/10/2000,,13.427763815104862,,-0.8660254037844386,0.5000000000000001
01/11/2000,,11.686076489488821,,0.49999999999999994,0.8660254037844387
02/11/2000,,10.852932372985642,,0.8660254037844386,0.5000000000000001
03/11/2000,,12.510753987130762,,1.0,6.123233995736766e-17
04/11/2000,,9.78824353531407,,0.8660254037844387,-0.4999999999999998
05/11/2000,,9.652534730807181,,0.49999999999999994,-0.8660254037844387
06/11/2000,,10.413846165474455,,1.2246467991473532e-16,-1.0
07/11/2000,,9.957513403695748,,-0.4999999999999997,-0.8660254037844388
08/11/2000,,8.063255540884251,,-0.8660254037844385,-0.5000000000000004
09/11/2000,,9.611667037947168,,-1.0,-1.8369701987210297e-16
10/11/2000,,8.808274552521354,,-0.8660254037844386,0.5000000000000001
11/11/2000,,9.211138850780914,,-0.5000000000000004,0.8660254037844384
12/11/2000,,9.923737826211086,,-2.4492935982947064e-16,1.0
13/11/2000,,13.309002323609565,,-0.5000000000000004,0.8660254037844384
14/11/2000,,13.367642653498205,,-0.5000000000000004,0.8660254037844384
15/11/2000,,13.389281198252533,,-0.5000000000000004,0.8660254037844384
16/11/2000,,13.749019878542645,,-0.5000000000000004,0.8660254037844384
17/11/2000,,11.247813219673452,,-0.5000000000000004,0.8660254037844384
18/11/2000,,9.010382044819035,,-0.5000000000000004,0.8660254037844384
19/11/2000,,8.11994259250326,,-0.5000000000000004,0.8660254037844384
20/11/2000,,9.714364343557468,,-0.5000000000000004,0.8660254037844384
21/11/2000,,8.808609496134764,,-0.5000000000000004,0.8660254037844384
22/11/2000,,8.257790534605018,,-0.5000000000000004,0.8660254037844384
23/11/2000,,8.257317417923813,,-0.5000000000000004,0.8660254037844384
24/11/2000,,9.766290116628696,,-0.5000000000000004,0.8660254037844384
25/11/2000,,8.209346905235167,,-0.5000000000000004,0.8660254037844384
26/11/2000,,9.704564943941175,,-0.5000000000000004,0.8660254037844384
27/11/2000,,7.682348905659042,,-0.5000000000000004,0.8660254037844384
28/11/2000,,6.971315640481677,,-0.5000000000000004,0.8660254037844384
29/11/2000,,9.302724915032421,,-0.5000000000000004,0.8660254037844384
30/11/2000,,9.578934445003181,,-0.5000000000000004,0.8660254037844384
01/12/2000,,11.47660116855724,,0.49999999999999994,0.8660254037844387
02/12/2000,,9.758123261317136,,0.8660254037844386,0.5000000000000001
03/12/2000,,8.758399617416318,,1.0,6.123233995736766e-17
04/12/2000,,8.46354126749919,,0.8660254037844387,-0.4999999999999998
05/12/2000,,9.151498613413496,,0.49999999999999994,-0.8660254037844387
06/12/2000,,8.788097551940973,,1.2246467991473532e-16,-1.0
07/12/2000,,8.737722753522768,,-0.4999999999999997,-0.8660254037844388
08/12/2000,,9.174984958774461,,-0.8660254037844385,-0.5000000000000004
09/12/2000,,9.901375836603194,,-1.0,-1.8369701987210297e-16
10/12/2000,,8.653473412552934,,-0.8660254037844386,0.5000000000000001
11/12/2000,,9.025217302977234,,-0.5000000000000004,0.8660254037844384
12/12/2000,,10.769869742899917,,-2.4492935982947064e-16,1.0
13/12/2000,,7.810065050076717,,-2.4492935982947064e-16,1.0
14/12/2000,,8.217139099073487,,-2.4492935982947064e-16,1.0
15/12/2000,,7.982875903379711,,-2.4492935982947064e-16,1.0
16/12/2000,,6.175147972821936,,-2.4492935982947064e-16,1.0
17/12/2000,,6.690067783929753,,-2.4492935982947064e-16,1.0
18/12/2000,,5.083290663610574,,-2.4492935982947064e-16,1.0
19/12/2000,,5.575592806433787,,-2.4492935982947064e-16,1.0
20/12/2000,,8.575364635897078,,-2.4492935982947064e-16,1.0
21/12/2000,,4.629953353869172,,-2.4492935982947064e-16,1.0
22/12/2000,,3.6238424869398433,,-2.4492935982947064e-16,1.0
23/12/2000,,3.553619573319628,,-2.4492935982947064e-16,1.0
24/12/2000,,4.967893499762814,,-2.4492935982947064e-16,1.0
25/12/2000,,8.380949047227142,,-2.4492935982947064e-16,1.0
26/12/2000,,7.751368248493691,,-2.4492935982947064e-16,1.0
27/12/2000,,7.671806251372856,,-2.4492935982947064e-16,1.0
28/12/2000,,2.0551690813914663,,-2.4492935982947064e-16,1.0
29/12/2000,,5.4684574995680375,,-2.4492935982947064e-16,1.0
30/12/2000,,3.520689346803741,,-2.4492935982947064e-16,1.0
31/12/2000,,4.393996825912476,,-2.4492935982947064e-16,1.0
01/01/2001,,2.9000049286088134,,0.49999999999999994,0.8660254037844387
02/01/2001,,3.9265510309222815,,0.8660254037844386,0.5000000000000001
03/01/2001,,4.2902225145578115,,1.0,6.123233995736766e-17
04/01/2001,,5.55639756376978,,0.8660254037844387,-0.4999999999999998
05/01/2001,,5.471588560387545,,0.49999999999999994,-0.8660254037844387
06/01/2001,,5.2768147953032685,,1.2246467991473532e-16,-1.0
07/01/2001,,5.814539012904989,,-0.4999999999999997,-0.8660254037844388
08/01/2001,,6.403412904996269,,-0.8660254037844385,-0.5000000000000004
09/01/2001,,6.328949213348529,,-1.0,-1.8369701987210297e-16
10/01/2001,,6.018405402731272,,-0.8660254037844386,0.5000000000000001
11/01/2001,,5.852822810791074,,-0.5000000000000004,0.8660254037844384
12/01/2001,,5.816556959160608,,-2.4492935982947064e-16,1.0
13/01/2001,,4.171182478967364,,0.49999999999999994,0.8660254037844387
14/01/2001,,4.2496748243049565,,0.49999999999999994,0.8660254037844387
15/01/2001,,5.03218598486119,,0.49999999999999994,0.8660254037844387
16/01/2001,,5.0360415394956535,,0.49999999999999994,0.8660254037844387
17/01/2001,,5.55939755147809,,0.49999999999999994,0.8660254037844387
18/01/2001,,5.604405689665308,,0.49999999999999994,0.8660254037844387
19/01/2001,,5.6496505164904,,0.49999999999999994,0.8660254037844387
20/01/2001,,5.712965133295694,,0.49999999999999994,0.8660254037844387
21/01/2001,,5.596614822986953,,0.49999999999999994,0.8660254037844387
22/01/2001,,5.73527666748784,,0.49999999999999994,0.8660254037844387
23/01/2001,,3.7766205572189495,,0.49999999999999994,0.8660254037844387
24/01/2001,,3.7766205572189495,,0.49999999999999994,0.8660254037844387
25/01/2001,,3.834546520308262,,0.49999999999999994,0.8660254037844387
26/01/2001,,3.834546520308262,,0.49999999999999994,0.8660254037844387
27/01/2001,,3.7070916619352574,,0.49999999999999994,0.8660254037844387
