Date,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta,month_sin,month_cos
27/01/2000,,,,,,,,,0.39203298807449066,0.55,0.24140157235305262,,,,,0.49999999999999994,0.8660254037844387
28/01/2000,,,,,,,,,2.101026109858205,2.3,1.9986048851134923,,,,,0.49999999999999994,0.8660254037844387
29/01/2000,,,,,,,,,5.092561561192155,5.3,4.430683033482326,,,,,0.49999999999999994,0.8660254037844387
30/01/2000,,,,,,,,,5.20751719141048,5.2,4.430925774476695,,,,,0.49999999999999994,0.8660254037844387
31/01/2000,,,,,,,,,5.275518791649263,5.05,4.395787121888283,,,,,0.49999999999999994,0.8660254037844387
01/02/2000,,,,,,,,,6.446999671049747,6.85,6.22578486632993,,,,,0.49999999999999994,0.8660254037844387
02/02/2000,,,,,,,,,6.340361534690154,5.9,5.2538246228173655,,,,,0.8660254037844386,0.5000000000000001
03/02/2000,,,,,,,,,7.107599850585691,6.7,6.247340215673874,,,,,1.0,6.123233995736766e-17
04/02/2000,,,,,,,,,4.930359533851316,4.4,4.225919963375876,,,,,0.8660254037844387,-0.4999999999999998
05/02/2000,,,,,,,,,5.310821719675036,4.7,4.636970396401599,,,,,0.49999999999999994,-0.8660254037844387
06/02/2000,,,,,,,,,5.885927441252712,5.6,5.041547870143688,,,,,1.2246467991473532e-16,-1.0
07/02/2000,,,,,,,,,5.339139344613551,4.85,4.369954028237433,,,,,-0.4999999999999997,-0.8660254037844388
08/02/2000,,,,,,,,,7.121559382486666,6.3,5.785095062871398,,,,,-0.8660254037844385,-0.5000000000000004
09/02/2000,,,,,,,,,5.509755037716234,5.2,4.37055089430901,,,,,-1.0,-1.8369701987210297e-16
10/02/2000,,,,,,,,,3.4854159709019874,3.05,2.6118200942970993,,,,,-0.8660254037844386,0.5000000000000001
11/02/2000,,,,,,,,,4.077820651691374,3.35,3.070787772415653,,,,,-0.5000000000000004,0.8660254037844384
12/02/2000,,,,,,,,,5.124108529571785,4.0,4.060340265568775,,,,,-2.4492935982947064e-16,1.0
13/02/2000,,,,,,,,,4.837844647407443,4.45,3.8504923011120646,,,,,0.8660254037844386,0.5000000000000001
14/02/2000,,,,,,,,,6.857133175882445,6.3,5.3925881342433835,,,,,0.8660254037844386,0.5000000000000001
15/02/2000,,,,,,,,,4.864456599884881,4.9,4.008000739513356,,,,,0.8660254037844386,0.5000000000000001
16/02/2000,,,,,,,,,6.83586813126946,6.5,5.417048401045359,,,,,0.8660254037844386,0.5000000000000001
17/02/2000,,,,,,,,,1.617602247476324,1.85,1.0545468201125747,,,,,0.8660254037844386,0.5000000000000001
18/02/2000,,,,,,,,,2.4539039061057557,2.45,1.8854179858520368,,,,,0.8660254037844386,0.5000000000000001
19/02/2000,,,,,,,,,5.39967647677967,5.25,4.301739032607469,,,,,0.8660254037844386,0.5000000000000001
20/02/2000,,,,,,,,,5.392027255964387,5.5,4.554116567175288,,,,,0.8660254037844386,0.5000000000000001
21/02/2000,,,,,,,,,4.116410679893501,3.3,2.896484607608225,,,,,0.8660254037844386,0.5000000000000001
22/02/2000,,,,,,,,,2.1807431066212333,2.6,1.9895309214794632,,,,,0.8660254037844386,0.5000000000000001
23/02/2000,,,,,,,,,2.001878118981244,2.05,1.724160793321036,,,,,0.8660254037844386,0.5000000000000001
24/02/2000,,,,,,,,,5.087099320217759,3.95,3.953812669644618,,,,,0.8660254037844386,0.5000000000000001
25/02/2000,,,,,,,,,5.196613137503175,4.6,4.3626063377555475,,,,,0.8660254037844386,0.5000000000000001
26/02/2000,,,,,,,,,6.465644423617659,6.15,5.235649091651967,,,,,0.8660254037844386,0.5000000000000001
27/02/2000,,,,,,,,,6.928430665506081,6.85,6.138855754682058,,,,,0.8660254037844386,0.5000000000000001
28/02/2000,,,,,,,,,6.968642216172364,6.5,5.760342801320683,,,,,0.8660254037844386,0.5000000000000001
29/02/2000,,,,,,,,,5.290812181475144,5.15,4.4848236000656,,,,,0.8660254037844386,0.5000000000000001
01/03/2000,,,,,,,,,5.270886358356474,5.35,4.509757294180957,,,,,0.49999999999999994,0.8660254037844387
02/03/2000,,,,,,,,,4.699305384868731,4.55,4.090627548356939,,,,,0.8660254037844386,0.5000000000000001
03/03/2000,,,,,,,,,5.18892406686011,4.75,4.527200516982161,,,,,1.0,6.123233995736766e-17
04/03/2000,,,,,,,,,6.731891519398664,6.25,5.566441128091821,,,,,0.8660254037844387,-0.4999999999999998
05/03/2000,,,,,,,,,4.993933892605217,4.9,4.524767624996719,,,,,0.49999999999999994,-0.8660254037844387
06/03/2000,,,,,,,,,4.764984240795965,4.2,3.9267458341214176,,,,,1.2246467991473532e-16,-1.0
07/03/2000,,,,,,,,,4.971614982159077,4.3,4.228379110548054,,,,,-0.4999999999999997,-0.8660254037844388
08/03/2000,,,,,,,,,7.415712615880282,6.65,6.325932813382011,,,,,-0.8660254037844385,-0.5000000000000004
09/03/2000,,,,,,,,,7.2509924012257505,6.9,6.33931452959599,,,,,-1.0,-1.8369701987210297e-16
10/03/2000,,,,,,,,,8.027068155256876,7.65,6.990730763075751,,,,,-0.8660254037844386,0.5000000000000001
11/03/2000,,,,,,,,,8.170849016401048,8.05,7.186652060885336,,,,,-0.5000000000000004,0.8660254037844384
12/03/2000,,,,,,,,,11.40831423353823,9.95,10.083670312467309,,,,,-2.4492935982947064e-16,1.0
13/03/2000,,,,,,,,,9.741841546442114,9.5,8.405840640706826,,,,,1.0,6.123233995736766e-17
14/03/2000,,,,,,,,,8.806253591613753,8.65,7.710383677782755,,,,,1.0,6.123233995736766e-17
15/03/2000,,,,,,,,,8.038630052205491,7.7,6.8600786570417425,,,,,1.0,6.123233995736766e-17
16/03/2000,,,,,,,,,6.670122978803483,6.45,5.759822571194076,,,,,1.0,6.123233995736766e-17
17/03/2000,,,,,,,,,7.59203881342011,7.45,6.547948608770133,,,,,1.0,6.123233995736766e-17
18/03/2000,,,,,,,,,7.956170887636902,7.85,6.848758290224095,,,,,1.0,6.123233995736766e-17
19/03/2000,,,,,,,,,6.325471133076542,6.05,5.242289464254404,,,,,1.0,6.123233995736766e-17
20/03/2000,,,,,,,,,3.4997130949721353,3.4,3.2494862060580423,,,,,1.0,6.123233995736766e-17
21/03/2000,,,,,,,,,4.628454008969518,4.45,4.335473727655209,,,,,1.0,6.123233995736766e-17
22/03/2000,,,,,,,,,7.916921335859591,7.55,6.659778740548772,,,,,1.0,6.123233995736766e-17
23/03/2000,,,,,,,,,7.9718240910797995,7.85,6.920973071341663,,,,,1.0,6.123233995736766e-17
24/03/2000,,,,,,,,,7.104178823590672,6.75,6.1709955473816445,,,,,1.0,6.123233995736766e-17
25/03/2000,,,,,,,,,7.617794854711012,7.4,6.60360450922868,,,,,1.0,6.123233995736766e-17
26/03/2000,,,,,,,,,8.42885152488914,8.55,7.445854803648194,,,,,1.0,6.123233995736766e-17
27/03/2000,,,,,,,,,6.017921495092057,5.85,5.143674601035629,,,,,1.0,6.123233995736766e-17
28/03/2000,,,,,,,,,7.07429761657626,6.6,6.138475555395389,,,,,1.0,6.123233995736766e-17
29/03/2000,,,,,,,,,5.0198635207865845,4.95,4.720777932343802,,,,,1.0,6.123233995736766e-17
30/03/2000,,,,,,,,,6.653331453124896,6.2,5.526996342209387,,,,,1.0,6.123233995736766e-17
31/03/2000,,,,,,,,,7.970329343122551,7.45,6.7449259943701,,,,,1.0,6.123233995736766e-17
01/04/2000,,,,,,,,,5.194467034508196,4.8,4.388229207367858,,,,,0.49999999999999994,0.8660254037844387
02/04/2000,,,,,,,,,6.5552371998245,6.05,5.219481429222272,,,,,0.8660254037844386,0.5000000000000001
03/04/2000,,,,,,,,,10.83211596279186,9.85,9.406133187356913,,,,,1.0,6.123233995736766e-17
04/04/2000,,,,,,,,,6.857729581656545,6.95,6.338204111452811,,,,,0.8660254037844387,-0.4999999999999998
05/04/2000,,,,,,,,,8.464281681957274,8.55,7.860390221412507,,,,,0.49999999999999994,-0.8660254037844387
06/04/2000,,,,,,,,,7.953930573777657,7.5,6.652848143447437,,,,,1.2246467991473532e-16,-1.0
07/04/2000,,,,,,,,,5.269077621162071,5.55,5.006121153652632,,,,,-0.4999999999999997,-0.8660254037844388
08/04/2000,,,,,,,,,9.359468750104131,9.1,8.345734657299259,,,,,-0.8660254037844385,-0.5000000000000004
09/04/2000,,,,,,,,,6.355965969268646,5.75,5.237280540027639,,,,,-1.0,-1.8369701987210297e-16
10/04/2000,,,,,,,,,7.188363618853025,6.9,6.43484499498803,,,,,-0.8660254037844386,0.5000000000000001
11/04/2000,,,,,,,,,7.941774741150809,7.15,6.83991736861611,,,,,-0.5000000000000004,0.8660254037844384
12/04/2000,,,,,,,,,9.490242093868533,9.45,8.912820929017428,,,,,-2.4492935982947064e-16,1.0
13/04/2000,,,,,,,,,9.394065149178992,9.2,8.34535904999519,,,,,0.8660254037844387,-0.4999999999999998
14/04/2000,,,,,,,,,11.872583208337446,10.9,10.937817257191865,,,,,0.8660254037844387,-0.4999999999999998
15/04/2000,,,,,,,,,11.172247080840805,10.4,9.957912288279024,,,,,0.8660254037844387,-0.4999999999999998
16/04/2000,,,,,,,,,9.18523043500814,9.1,8.18383963539271,,,,,0.8660254037844387,-0.4999999999999998
17/04/2000,,,,,,,,,11.82700344118241,11.35,11.293482179238376,,,,,0.8660254037844387,-0.4999999999999998
18/04/2000,,,,,,,,,8.421001755962955,8.5,7.746110493929476,,,,,0.8660254037844387,-0.4999999999999998
19/04/2000,,,,,,,,,8.849247139328188,9.0,8.020950082955766,,,,,0.8660254037844387,-0.4999999999999998
20/04/2000,,,,,,,,,14.196870888221945,13.1,12.875601609712167,,,,,0.8660254037844387,-0.4999999999999998
21/04/2000,,,,,,,,,16.284793118329763,15.45,14.829352912704811,,,,,0.8660254037844387,-0.4999999999999998
22/04/2000,,,,,,,,,16.741471328116628,16.2,15.799468179043808,,,,,0.8660254037844387,-0.4999999999999998
23/04/2000,,,,,,,,,15.791942120257694,14.4,14.4947193210109,,,,,0.8660254037844387,-0.4999999999999998
24/04/2000,,,,,,,,,7.652175064683336,7.8,7.1145220552223805,,,,,0.8660254037844387,-0.4999999999999998
25/04/2000,,,,,,,,,11.656636362224093,11.05,11.141435838888576,,,,,0.8660254037844387,-0.4999999999999998
26/04/2000,,,,,,,,,13.259119500130687,12.35,12.317271235113283,,,,,0.8660254037844387,-0.4999999999999998
27/04/2000,,,,,,,,,14.12868507596146,13.25,12.947265955624724,,,,,0.8660254037844387,-0.4999999999999998
28/04/2000,,,,,,,,,14.580318367525459,13.85,13.913215935608113,,,,,0.8660254037844387,-0.4999999999999998
29/04/2000,,,,,,,,,11.961691447852655,10.9,11.105390340993857,,,,,0.8660254037844387,-0.4999999999999998
30/04/2000,,,,,,,,,14.49228514182376,13.75,13.916333461224346,,,,,0.8660254037844387,-0.4999999999999998
01/05/2000,,,,,,,,,14.206815085922251,13.75,13.5546474483502,,,,,0.49999999999999994,0.8660254037844387
02/05/2000,,,,,,,,,13.822937073149493,13.35,13.076082852760978,,,,,0.8660254037844386,0.5000000000000001
03/05/2000,,,,,,,,,14.82696154273613,14.1,14.060485690718966,,,,,1.0,6.123233995736766e-17
04/05/2000,,,,,,,,,15.840999518437524,15.3,14.823654307001824,,,,,0.8660254037844387,-0.4999999999999998
05/05/2000,,,,,,,,,14.57764638599419,13.5,13.528036832703554,,,,,0.49999999999999994,-0.8660254037844387
06/05/2000,,,,,,,,,15.14463050374896,14.0,13.936688420591226,,,,,1.2246467991473532e-16,-1.0
07/05/2000,,,,,,,,,15.091992706698456,14.05,14.028854149305031,,,,,-0.4999999999999997,-0.8660254037844388
08/05/2000,,,,,,,,,16.317873296246763,15.5,15.162524636263067,,,,,-0.8660254037844385,-0.5000000000000004
09/05/2000,,,,,,,,,17.270391292417585,16.25,16.0817449595968,,,,,-1.0,-1.8369701987210297e-16
10/05/2000,,,,,,,,,18.141620958856734,17.7,16.878699739043025,,,,,-0.8660254037844386,0.5000000000000001
11/05/2000,,,,,,,,,17.316534557475013,16.8,16.201063280585764,,,,,-0.5000000000000004,0.8660254037844384
12/05/2000,,,,,,,,,16.575701625169035,15.95,15.70965017194632,,,,,-2.4492935982947064e-16,1.0
13/05/2000,,,,,,,,,16.12090146300414,15.3,14.96266985702237,,,,,0.49999999999999994,-0.8660254037844387
14/05/2000,,,,,,,,,16.107696245754052,15.25,15.057023232717075,,,,,0.49999999999999994,-0.8660254037844387
15/05/2000,,,,,,,,,16.616591926983872,15.75,15.610287237731153,,,,,0.49999999999999994,-0.8660254037844387
16/05/2000,,,,,,,,,17.64990695107246,17.4,16.559917331035667,,,,,0.49999999999999994,-0.8660254037844387
17/05/2000,,,,,,,,,17.31285680307529,16.65,16.293856802512632,,,,,0.49999999999999994,-0.8660254037844387
18/05/2000,,,,,,,,,16.07916829878345,14.9,15.155581787622623,,,,,0.49999999999999994,-0.8660254037844387
19/05/2000,,,,,,,,,14.452543633214795,13.65,13.852513073717333,,,,,0.49999999999999994,-0.8660254037844387
20/05/2000,,,,,,,,,13.434804274768506,12.25,12.393791188524668,,,,,0.49999999999999994,-0.8660254037844387
21/05/2000,,,,,,,,,13.989245649498958,12.95,12.97841926105882,,,,,0.49999999999999994,-0.8660254037844387
22/05/2000,,,,,,,,,16.01329216481377,14.85,15.007179117543789,,,,,0.49999999999999994,-0.8660254037844387
23/05/2000,,,,,,,,,16.024609135798876,15.4,15.160841383897129,,,,,0.49999999999999994,-0.8660254037844387
24/05/2000,,,,,,,,,17.24968724844696,16.5,16.29620683016081,,,,,0.49999999999999994,-0.8660254037844387
25/05/2000,,,,,,,,,17.543519606290744,17.45,16.6314637931621,,,,,0.49999999999999994,-0.8660254037844387
26/05/2000,,,,,,,,,18.845286407329183,18.25,17.573037226663637,,,,,0.49999999999999994,-0.8660254037844387
27/05/2000,,,,,,,,,17.447961205640755,17.15,16.468834311128848,,,,,0.49999999999999994,-0.8660254037844387
28/05/2000,,,,,,,,,16.156896929825972,15.5,15.295734839379318,,,,,0.49999999999999994,-0.8660254037844387
29/05/2000,,,,,,,,,15.960169490486956,14.75,15.020621965367845,,,,,0.49999999999999994,-0.8660254037844387
30/05/2000,,,,,,,,,16.939231487816496,16.05,16.1843945322303,,,,,0.49999999999999994,-0.8660254037844387
31/05/2000,,,,,,,,,16.516379892531415,15.9,15.766120939631499,,,,,0.49999999999999994,-0.8660254037844387
01/06/2000,,,,,,,,,17.013732136126038,17.0,15.900826445347816,,,,,0.49999999999999994,0.8660254037844387
02/06/2000,,,,,,,,,20.60625912227972,20.4,19.663634289227357,,,,,0.8660254037844386,0.5000000000000001
03/06/2000,,,,,,,,,20.130773889857718,19.85,19.470155466113024,,,,,1.0,6.123233995736766e-17
04/06/2000,,,,,,,,,20.13324134608546,19.9,19.37352228798692,,,,,0.8660254037844387,-0.4999999999999998
05/06/2000,,,,,,,,,19.607383524497738,19.3,18.520525602272194,,,,,0.49999999999999994,-0.8660254037844387
06/06/2000,,,,,,,,,18.76946165177971,18.35,17.23629762463291,,,,,1.2246467991473532e-16,-1.0
07/06/2000,,,,,,,,,17.248376871225123,16.25,15.92006223251865,,,,,-0.4999999999999997,-0.8660254037844388
08/06/2000,,,,,,,,,20.63442041260634,20.25,19.3980114442811,,,,,-0.8660254037844385,-0.5000000000000004
09/06/2000,,,,,,,,,20.928133964662724,20.05,19.605549039643194,,,,,-1.0,-1.8369701987210297e-16
10/06/2000,,,,,,,,,19.72698018833736,19.15,18.484452528162745,,,,,-0.8660254037844386,0.5000000000000001
11/06/2000,,,,,,,,,16.056054964897747,15.45,15.015152193086967,,,,,-0.5000000000000004,0.8660254037844384
12/06/2000,,,,,,,,,16.52165812588282,16.0,15.643920913280814,,,,,-2.4492935982947064e-16,1.0
13/06/2000,,,,,,,,,17.346546035008114,17.0,16.195129149779063,,,,,1.2246467991473532e-16,-1.0
14/06/2000,,,,,,,,,17.902584261282787,18.0,16.79702242622257,,,,,1.2246467991473532e-16,-1.0
15/06/2000,,,,,,,,,17.718281614668623,17.65,16.786740974200697,,,,,1.2246467991473532e-16,-1.0
16/06/2000,,,,,,,,,19.465598133638185,19.0,18.163013443472007,,,,,1.2246467991473532e-16,-1.0
17/06/2000,,,,,,,,,17.658386645235506,17.5,16.360703519712086,,,,,1.2246467991473532e-16,-1.0
18/06/2000,,,,,,,,,16.072247178322765,15.3,14.988303003529984,,,,,1.2246467991473532e-16,-1.0
19/06/2000,,,,,,,,,17.967094021809697,17.8,16.72000215945768,,,,,1.2246467991473532e-16,-1.0
20/06/2000,,,,,,,,,20.59437208472102,19.9,19.36813208295331,,,,,1.2246467991473532e-16,-1.0
21/06/2000,,,,,,,,,19.823381120361173,19.45,18.503985742330574,,,,,1.2246467991473532e-16,-1.0
22/06/2000,,,,,,,,,19.38430614700691,18.7,17.728622977820134,,,,,1.2246467991473532e-16,-1.0
23/06/2000,,,,,,,,,19.687845275503573,19.2,18.385652235452394,,,,,1.2246467991473532e-16,-1.0
24/06/2000,,,,,,,,,18.826799487067195,18.2,17.289724697528733,,,,,1.2246467991473532e-16,-1.0
25/06/2000,,,,,,,,,17.85619552512342,17.4,16.331244934968492,,,,,1.2246467991473532e-16,-1.0
26/06/2000,,,,,,,,,17.883638777320062,17.2,16.484977951787602,,,,,1.2246467991473532e-16,-1.0
27/06/2000,,,,,,,,,19.2405535709058,18.3,17.47437402413464,,,,,1.2246467991473532e-16,-1.0
28/06/2000,,,,,,,,,18.785496617667558,18.25,17.441390063988756,,,,,1.2246467991473532e-16,-1.0
29/06/2000,,,,,,,,,18.781446189172158,18.45,17.461125957976208,,,,,1.2246467991473532e-16,-1.0
30/06/2000,,,,,,,,,19.79094624213681,19.15,18.495930230815343,,,,,1.2246467991473532e-16,-1.0
01/07/2000,,,,,,,,,19.50177288951552,19.55,18.653782139160786,,,,,0.49999999999999994,0.8660254037844387
02/07/2000,,,,,,,,,21.659125587631287,21.15,20.33868341464784,,,,,0.8660254037844386,0.5000000000000001
03/07/2000,,,,,,,,,23.80436767731026,23.35,21.687299475340385,,,,,1.0,6.123233995736766e-17
04/07/2000,,,,,,,,,22.95803331110069,21.85,20.933069603186382,,,,,0.8660254037844387,-0.4999999999999998
05/07/2000,,,,,,,,,20.726782463873352,20.35,19.36747354211516,,,,,0.49999999999999994,-0.8660254037844387
06/07/2000,,,,,,,,,23.147281747165266,21.9,21.0840037465222,,,,,1.2246467991473532e-16,-1.0
07/07/2000,,,,,,,,,23.81287360141319,23.45,22.307295093191563,,,,,-0.4999999999999997,-0.8660254037844388
08/07/2000,,,,,,,,,21.135467345010678,20.5,19.91347332701948,,,,,-0.8660254037844385,-0.5000000000000004
09/07/2000,,,,,,,,,20.052894776433345,19.2,18.67997019699682,,,,,-1.0,-1.8369701987210297e-16
10/07/2000,,,,,,,,,17.345608311778022,16.9,16.182055247804033,,,,,-0.8660254037844386,0.5000000000000001
11/07/2000,,,,,,,,,15.985521636660946,15.55,15.256704327397847,,,,,-0.5000000000000004,0.8660254037844384
12/07/2000,,,,,,,,,14.647981165245557,13.45,13.602004512868318,,,,,-2.4492935982947064e-16,1.0
13/07/2000,,,,,,,,,15.999450032131039,15.45,15.21523840878685,,,,,-0.4999999999999997,-0.8660254037844388
14/07/2000,,,,,,,,,15.953325510054794,15.05,15.269470242537194,,,,,-0.4999999999999997,-0.8660254037844388
15/07/2000,,,,,,,,,17.14048736952606,16.5,16.272183051494007,,,,,-0.4999999999999997,-0.8660254037844388
16/07/2000,,,,,,,,,15.926065854616057,14.95,15.26016019878608,,,,,-0.4999999999999997,-0.8660254037844388
17/07/2000,,,,,,,,,16.88720417842894,16.0,15.947273768799253,,,,,-0.4999999999999997,-0.8660254037844388
18/07/2000,,,,,,,,,17.544277863056205,17.1,16.482694018601663,,,,,-0.4999999999999997,-0.8660254037844388
19/07/2000,,,,,,,,,19.340340857063065,18.9,18.33231591208773,,,,,-0.4999999999999997,-0.8660254037844388
20/07/2000,,,,,,,,,18.410408347439354,18.0,17.07776622371597,,,,,-0.4999999999999997,-0.8660254037844388
21/07/2000,,,,,,,,,19.803420314414797,19.45,18.75258444781371,,,,,-0.4999999999999997,-0.8660254037844388
22/07/2000,,,,,,,,,19.347639449090185,18.9,18.326218634956927,,,,,-0.4999999999999997,-0.8660254037844388
23/07/2000,,,,,,,,,21.221586278211998,20.45,19.831094367959704,,,,,-0.4999999999999997,-0.8660254037844388
24/07/2000,,,,,,,,,20.763687454681477,20.0,19.506996165218798,,,,,-0.4999999999999997,-0.8660254037844388
25/07/2000,,,,,,,,,21.226433675369414,20.8,19.90594353835497,,,,,-0.4999999999999997,-0.8660254037844388
26/07/2000,,,,,,,,,20.62757274432911,20.3,19.419633024973567,,,,,-0.4999999999999997,-0.8660254037844388
27/07/2000,,,,,,,,,22.92389391073877,21.6,20.91919333931369,,,,,-0.4999999999999997,-0.8660254037844388
28/07/2000,,,,,,,,,22.924767233024326,21.6,20.91919333931369,,,,,-0.4999999999999997,-0.8660254037844388
29/07/2000,,,,,,,,,22.594756326170874,21.25,20.427132832836246,,,,,-0.4999999999999997,-0.8660254037844388
30/07/2000,,,,,,,,,21.197205090124772,20.45,19.763375696501303,,,,,-0.4999999999999997,-0.8660254037844388
31/07/2000,,,,,,,,,20.688383935436296,20.25,19.370740825649897,,,,,-0.4999999999999997,-0.8660254037844388
01/08/2000,,,,,,,,,21.09921958420153,20.8,19.530629267050394,,,,,0.49999999999999994,0.8660254037844387
02/08/2000,,,,,,,,,22.519162706207098,21.4,20.420642464497824,,,,,0.8660254037844386,0.5000000000000001
03/08/2000,,,,,,,,,22.734458987846537,21.25,20.513973132252453,,,,,1.0,6.123233995736766e-17
04/08/2000,,,,,,,,,20.981880142609032,20.65,19.54186142946781,,,,,0.8660254037844387,-0.4999999999999998
05/08/2000,,,,,,,,,17.626486863683173,17.2,16.423730352064144,,,,,0.49999999999999994,-0.8660254037844387
06/08/2000,,,,,,,,,11.116218753248763,10.1,10.458309925280705,,,,,1.2246467991473532e-16,-1.0
07/08/2000,,,,,,,,,17.60286462433727,17.5,16.526476235283425,,,,,-0.4999999999999997,-0.8660254037844388
08/08/2000,,,,,,,,,20.457423281081553,19.9,19.4982182020019,,,,,-0.8660254037844385,-0.5000000000000004
09/08/2000,,,,,,,,,21.782075683758503,20.5,20.074601060573855,,,,,-1.0,-1.8369701987210297e-16
10/08/2000,,,,,,,,,21.595356224751562,20.75,19.991153774941512,,,,,-0.8660254037844386,0.5000000000000001
11/08/2000,,,,,,,,,22.968914273033004,21.75,20.99839811667061,,,,,-0.5000000000000004,0.8660254037844384
12/08/2000,,,,,,,,,22.972942759949998,21.95,20.899625442721998,,,,,-2.4492935982947064e-16,1.0
13/08/2000,,,,,,,,,22.701758482612757,21.45,20.746716736178357,,,,,-0.8660254037844385,-0.5000000000000004
14/08/2000,,,,,,,,,22.810511385774927,21.55,20.791631154291853,,,,,-0.8660254037844385,-0.5000000000000004
15/08/2000,,,,,,,,,24.442453556782603,23.85,22.45161890263329,,,,,-0.8660254037844385,-0.5000000000000004
16/08/2000,,,,,,,,,24.648646719911454,24.25,22.44365771389875,,,,,-0.8660254037844385,-0.5000000000000004
17/08/2000,,,,,,,,,24.56026649231137,24.1,22.438996833425605,,,,,-0.8660254037844385,-0.5000000000000004
18/08/2000,,,,,,,,,24.654913656599767,24.7,22.44605558514767,,,,,-0.8660254037844385,-0.5000000000000004
19/08/2000,,,,,,,,,24.66712970940612,25.85,22.44605558514767,,,,,-0.8660254037844385,-0.5000000000000004
20/08/2000,,,,,,,,,24.669314104025624,25.05,22.461309242193174,,,,,-0.8660254037844385,-0.5000000000000004
21/08/2000,,,,,,,,,24.707182369398033,26.5,22.461888954687417,,,,,-0.8660254037844385,-0.5000000000000004
